,land,barr,mort,mcrun,A,He,Ho,Fis,Dps,Gst,Gstp,Djost
4005,ibr44,750,75,9,8.2,0.707651766,0.552262774,0.216602747,0.050533537,0.1138211,0.360979933,0.075307743
4006,ibr44,750,100,0,8.1,0.64453927,0.488372093,0.224755493,0.043981481,0.156577126,0.117807888,0.020755134
4007,ibr44,750,100,1,8.2,0.693825463,0.475039002,0.315884756,0.026295732,0.232904729,0.550801389,0.120665938
4008,ibr44,750,100,2,8.2,0.680552415,0.428396947,0.370536443,0.022454268,0.271755475,0.640459627,0.139760957
4009,ibr44,750,100,3,8.1,0.668357555,0.473886329,0.289039715,0.034135802,0.196898267,0.398980136,0.069989342
4010,ibr44,750,100,4,7.9,0.693372156,0.482621951,0.300248357,0.03289557,0.21315009,0.250447176,0.050299817
4011,ibr44,750,100,5,8,0.587143999,0.418597561,0.283121833,0.043515625,0.183410236,0.259141527,0.039013903
4012,ibr44,750,100,6,8,0.679379752,0.476283988,0.295954347,0.037296875,0.179702685,0.327982702,0.058809179
4013,ibr44,750,100,7,7.9,0.654538603,0.479752705,0.264300206,0.036487342,0.210791168,0.487045303,0.09616753
4014,ibr44,750,100,8,8.6,0.685547783,0.42358209,0.389317019,0.018502907,0.298979174,0.426702968,0.092454996
4015,ibr44,750,100,9,8.8,0.684694439,0.485520362,0.290857045,0.026704545,0.218777947,0.664139473,0.138131419
4016,ibr44,1500,0,0,8.6,0.699825227,0.554213483,0.206064979,0.061235465,0.077284022,0.172449694,0.033814564
4017,ibr44,1500,0,1,8.7,0.681655651,0.520803443,0.24340868,0.058117816,0.079173362,0.271380266,0.055280111
4018,ibr44,1500,0,2,8.4,0.687046443,0.528077455,0.228746235,0.062291667,0.079404226,0.241032761,0.048438395
4019,ibr44,1500,0,3,8.6,0.682624451,0.564914773,0.165078554,0.062180233,0.061005452,0.105667619,0.016170125
4020,ibr44,1500,0,4,8.4,0.71081252,0.588499299,0.174521459,0.062232143,0.06646465,0.25855933,0.053949441
4021,ibr44,1500,0,5,8.8,0.755698717,0.61634349,0.185220613,0.065980114,0.042703195,0.18667591,0.040277166
4022,ibr44,1500,0,6,8.7,0.72247074,0.586901408,0.188845798,0.060675287,0.067643755,0.188186624,0.039951427
4023,ibr44,1500,0,7,8.5,0.739662346,0.605364512,0.181370329,0.055117647,0.086359872,0.103264881,0.023872714
4024,ibr44,1500,0,8,7.9,0.690817339,0.534582133,0.227240405,0.05835443,0.100010526,0.344452911,0.071421766
4025,ibr44,1500,0,9,8.2,0.722549769,0.5825,0.191878457,0.063429878,0.076603997,0.172697583,0.036842586
4026,ibr44,1500,25,0,9.1,0.70774033,0.571748252,0.191428257,0.064807692,0.047435088,0.023043131,0.006707217
4027,ibr44,1500,25,1,9,0.750393604,0.620321637,0.172656186,0.058347222,0.052850981,0.262938282,0.057846828
4028,ibr44,1500,25,2,8.6,0.728730996,0.581596752,0.200860893,0.065174419,0.058916401,0.113389438,0.022974878
4029,ibr44,1500,25,3,7.8,0.680117453,0.56627566,0.164558812,0.078285256,0.035212695,0.068021051,0.01220536
4030,ibr44,1500,25,4,8.5,0.731029861,0.596458924,0.18224167,0.060176471,0.066850369,0.251510544,0.053001198
4031,ibr44,1500,25,5,8.2,0.620171381,0.5,0.190542883,0.066844512,0.052319886,0.041159976,0.007642848
4032,ibr44,1500,25,6,8.2,0.666088897,0.542225392,0.182724675,0.066310976,0.063901005,0.080381258,0.01408288
4033,ibr44,1500,25,7,8.3,0.670892529,0.522562674,0.220205618,0.062424699,0.097579379,0.167665945,0.032885626
4034,ibr44,1500,25,8,8.3,0.730935596,0.554480797,0.240735114,0.050557229,0.103518241,0.403563506,0.086572735
4035,ibr44,1500,25,9,7.7,0.674870753,0.553769559,0.176158545,0.069204545,0.074337461,0.104144864,0.021547745
4036,ibr44,1500,50,0,7.7,0.684813661,0.515205479,0.24183029,0.058993506,0.106240924,0.221852422,0.041154594
4037,ibr44,1500,50,1,7.9,0.654926786,0.516189112,0.211919587,0.064018987,0.092151747,0.119306224,0.022996512
4038,ibr44,1500,50,2,8.4,0.633405754,0.509677419,0.184874667,0.060223214,0.091595679,0.184673874,0.029719835
4039,ibr44,1500,50,3,8,0.636360436,0.524355301,0.171258231,0.069484375,0.069719,0.113648951,0.020562278
4040,ibr44,1500,50,4,7.8,0.677679473,0.551289398,0.178130412,0.065977564,0.065574841,0.124089821,0.022930785
4041,ibr44,1500,50,5,8.8,0.680708813,0.554331865,0.179372578,0.053309659,0.083978728,0.237712644,0.040347245
4042,ibr44,1500,50,6,8.5,0.696129364,0.557844475,0.193599168,0.060441176,0.087201339,0.242962427,0.048074691
4043,ibr44,1500,50,7,8.8,0.661295807,0.526917713,0.19659294,0.061676136,0.076852041,0.142579824,0.020339167
4044,ibr44,1500,50,8,8.2,0.665219525,0.540112994,0.182892052,0.066814024,0.076771907,0.105159764,0.019075289
4045,ibr44,1500,50,9,8.5,0.661229419,0.523239437,0.202903648,0.057588235,0.093148691,0.163884797,0.030258309
4046,ibr44,1500,75,0,8.4,0.690587879,0.506338028,0.27354134,0.047172619,0.134987795,0.406156574,0.087000292
4047,ibr44,1500,75,1,8.6,0.711104076,0.522922636,0.266658566,0.043575581,0.139352013,0.521000777,0.113229726
4048,ibr44,1500,75,2,8,0.668276665,0.525360231,0.213484357,0.055953125,0.094356551,0.330564042,0.066071965
4049,ibr44,1500,75,3,8.5,0.606281503,0.504273504,0.16106523,0.066764706,0.052051707,0.123211014,0.000435211
4050,ibr44,1500,75,4,8.3,0.704611988,0.55639881,0.208425211,0.058313253,0.078577221,0.12507659,0.024962381
4051,ibr44,1500,75,5,8.6,0.669697755,0.529285714,0.213962317,0.055,0.093326366,0.283153619,0.058961731
4052,ibr44,1500,75,6,8.5,0.614541108,0.473676681,0.236061526,0.065794118,0.084573736,0.10971569,0.02164021
4053,ibr44,1500,75,7,8.2,0.670407163,0.542432815,0.193499695,0.058963415,0.089682702,0.234149214,0.044780389
4054,ibr44,1500,75,8,8.4,0.695725204,0.525714286,0.240681102,0.056339286,0.091883397,0.166773161,0.033731233
4055,ibr44,1500,75,9,8.9,0.738799266,0.542877907,0.274853736,0.038567416,0.151336984,0.390702265,0.087359036
4056,ibr44,1500,100,0,8.1,0.647864973,0.466566717,0.279183245,0.038981481,0.185154098,0.494294226,0.098949113
4057,ibr44,1500,100,1,8.5,0.735640425,0.495612708,0.33078493,0.017088235,0.263062158,0.799232616,0.188002961
4058,ibr44,1500,100,2,8,0.675105965,0.44115942,0.349763659,0.03046875,0.25689523,0.632865832,0.13400789
4059,ibr44,1500,100,3,8.2,0.58457445,0.422685185,0.261787759,0.04160061,0.191000615,0.227166088,0.038195725
4060,ibr44,1500,100,4,9.1,0.682823908,0.43472023,0.374408319,0.018763736,0.286088092,0.57207606,0.101959272
4061,ibr44,1500,100,5,8.3,0.687780893,0.446480938,0.338973322,0.027334337,0.238377845,0.187832729,0.019666802
4062,ibr44,1500,100,6,8.3,0.687789899,0.466713092,0.321441117,0.033885542,0.199577785,0.516638989,0.109438624
4063,ibr44,1500,100,7,8,0.706993237,0.498654709,0.292804554,0.04203125,0.175942799,0.434221127,0.093298066
4064,ibr44,1500,100,8,8.1,0.670549143,0.440143885,0.33816521,0.03837963,0.227749682,0.267225731,0.053281398
4065,ibr44,1500,100,9,8.2,0.635956197,0.423837209,0.329384464,0.035472561,0.224082408,0.41702603,0.073726633
4066,ibr44,2250,0,0,8.3,0.640985476,0.466013986,0.269593666,0.052183735,0.137497767,0.285449422,0.054656249
4067,ibr44,2250,0,1,8.2,0.690431317,0.541258741,0.216384972,0.055533537,0.10257554,0.337099343,0.071166777
4068,ibr44,2250,0,2,8.4,0.646145236,0.495049505,0.226647983,0.054419643,0.113812622,0.19903844,0.035607417
4069,ibr44,2250,0,3,8,0.676449864,0.514044944,0.243705366,0.055234375,0.107462333,0.343227603,0.068851763
4070,ibr44,2250,0,4,8,0.671887042,0.509167842,0.241039876,0.05128125,0.131325979,0.295772131,0.060283746
4071,ibr44,2250,0,5,8.2,0.695557816,0.509025788,0.268356575,0.052134146,0.129683659,0.310650557,0.066518165
4072,ibr44,2250,0,6,9,0.725379662,0.574509804,0.207200903,0.047958333,0.110028143,0.405002417,0.086784182
4073,ibr44,2250,0,7,8.6,0.745217061,0.563374486,0.241418904,0.047543605,0.109193137,0.353585466,0.075374972
4074,ibr44,2250,0,8,8.8,0.699777154,0.558908046,0.198354574,0.056292614,0.087257018,0.147737745,0.029674571
4075,ibr44,2250,0,9,9.4,0.711590514,0.595513748,0.161817824,0.052087766,0.067225239,0.278702052,0.057518861
4076,ibr44,2250,25,0,8.5,0.706682806,0.551043115,0.220400408,0.049544118,0.110386508,0.323845513,0.067717996
4077,ibr44,2250,25,1,8.1,0.734941826,0.530779944,0.277906113,0.044861111,0.148254064,0.359531993,0.078059948
4078,ibr44,2250,25,2,8.5,0.721647973,0.560869565,0.219977752,0.048808824,0.104220637,0.300023512,0.051656792
4079,ibr44,2250,25,3,8.3,0.705620459,0.577213353,0.182080269,0.055783133,0.069556774,0.24174157,0.049735973
4080,ibr44,2250,25,4,8.2,0.689820007,0.569479606,0.174494315,0.063795732,0.067641947,0.235346473,0.048041791
4081,ibr44,2250,25,5,8.2,0.637276541,0.512784091,0.188308994,0.059085366,0.111314182,0.225002985,0.038632578
4082,ibr44,2250,25,6,8.3,0.703069081,0.52,0.265245014,0.044442771,0.145530846,0.264762194,0.057073998
4083,ibr44,2250,25,7,8.5,0.702957656,0.541963016,0.228894715,0.048338235,0.109565459,0.334337489,0.069304875
4084,ibr44,2250,25,8,7.8,0.697072522,0.542097902,0.223191141,0.055544872,0.100700947,0.413710333,0.087379976
4085,ibr44,2250,25,9,8.2,0.749029907,0.554659249,0.258275384,0.04589939,0.120688266,0.499356465,0.110116988
4086,ibr44,2250,50,0,8.2,0.662504224,0.482503556,0.274790779,0.047515244,0.148898415,0.313480818,0.058573682
4087,ibr44,2250,50,1,8,0.669009358,0.468975904,0.296432852,0.044578125,0.154942543,0.379221873,0.076990623
4088,ibr44,2250,50,2,7.7,0.665474497,0.485509326,0.266665097,0.055146104,0.138954136,0.144696927,0.028161329
4089,ibr44,2250,50,3,8.5,0.701343778,0.521727019,0.256855317,0.044632353,0.132716181,0.437953969,0.094262484
4090,ibr44,2250,50,4,8,0.68764957,0.460982265,0.344389101,0.031078125,0.224326997,0.673250131,0.147572905
4091,ibr44,2250,50,5,8.4,0.628725981,0.469350282,0.234062986,0.052574405,0.150117389,0.216547584,0.031286044
4092,ibr44,2250,50,6,8.5,0.691911145,0.492458101,0.291961058,0.040132353,0.175689996,0.353866903,0.073984549
4093,ibr44,2250,50,7,8.7,0.679732722,0.560204082,0.174205122,0.057887931,0.0647525,0.172942071,0.033970576
4094,ibr44,2250,50,8,7.8,0.699726769,0.499705015,0.283257922,0.042259615,0.160259415,0.402705498,0.08423368
4095,ibr44,2250,50,9,8.6,0.744543343,0.58683068,0.216422813,0.044026163,0.116885634,0.405531881,0.089807516
4096,ibr44,2250,75,0,8.6,0.699164723,0.495921238,0.289584696,0.034244186,0.184076302,0.567929024,0.121453529
4097,ibr44,2250,75,1,8.2,0.730474205,0.506824926,0.305483419,0.028429878,0.205527273,0.598316863,0.135261068
4098,ibr44,2250,75,2,8.7,0.685953732,0.517831669,0.241790523,0.045201149,0.130244041,0.146850069,0.028564185
4099,ibr44,2250,75,3,7.7,0.728356694,0.523699422,0.282929153,0.041201299,0.149529717,0.546082429,0.122367626
4100,ibr44,2250,75,4,8.7,0.700041939,0.492,0.303965634,0.034396552,0.172283747,0.602021216,0.129114442
4101,ibr44,2250,75,5,9,0.705648645,0.536661912,0.235648419,0.043833333,0.116112469,0.374555988,0.077763101
4102,ibr44,2250,75,6,8,0.706390414,0.495163585,0.298629593,0.03375,0.192607585,0.52936823,0.116038172
4103,ibr44,2250,75,7,9.1,0.718592498,0.531073446,0.269188267,0.03364011,0.162454427,0.590360772,0.131452567
4104,ibr44,2250,75,8,7.8,0.669880175,0.514450867,0.227956919,0.056041667,0.113104051,0.280012673,0.050488932
4105,ibr44,2250,75,9,9.1,0.673513222,0.504795487,0.244072242,0.040645604,0.136139616,0.148950294,0.031054591
4106,ibr44,2250,100,0,8.6,0.679693023,0.469382022,0.297940019,0.038473837,0.177288644,0.334139438,0.052674967
4107,ibr44,2250,100,1,8.5,0.686141015,0.445185185,0.359012049,0.031852941,0.226275086,0.599053986,0.131316967
4108,ibr44,2250,100,2,8.1,0.621933714,0.453072626,0.266494392,0.048611111,0.15199515,0.220330334,0.035343909
4109,ibr44,2250,100,3,8.1,0.660961189,0.489033189,0.253045878,0.040277778,0.172826555,0.344306389,0.063946264
4110,ibr44,2250,100,4,8.4,0.65742549,0.447687861,0.313489073,0.033541667,0.22729361,0.472956581,0.092962003
4111,ibr44,2250,100,5,7.7,0.618161036,0.453388658,0.26529372,0.054805195,0.137966881,0.344897478,0.059842831
4112,ibr44,2250,100,6,8.8,0.692628648,0.449213162,0.353772791,0.024957386,0.246022697,0.484785515,0.101225841
4113,ibr44,2250,100,7,8.5,0.694217927,0.448311307,0.366503942,0.026382353,0.257685737,0.6354798,0.140605726
4114,ibr44,2250,100,8,8.5,0.685258397,0.470473538,0.313423745,0.029720588,0.193330138,0.563579246,0.116792293
4115,ibr44,2250,100,9,8.4,0.72093,0.506714286,0.298649425,0.033154762,0.174384008,0.538300118,0.116498204
4116,ibr44,3000,0,0,8,0.628105659,0.469141194,0.23885305,0.044515625,0.156947428,0.322427759,0.048135563
4117,ibr44,3000,0,1,8.7,0.732566573,0.510948905,0.300091451,0.028304598,0.172980463,0.348681243,0.074280456
4118,ibr44,3000,0,2,8.7,0.681280401,0.473521127,0.301876957,0.026020115,0.225240596,0.661199154,0.137970993
4119,ibr44,3000,0,3,9.2,0.749267944,0.535319149,0.283866309,0.030040761,0.159403637,0.502947392,0.110224651
4120,ibr44,3000,0,4,8.4,0.711887632,0.515350877,0.272373095,0.0365625,0.160888311,0.457258186,0.097301872
4121,ibr44,3000,0,5,9,0.706215184,0.437380628,0.385022177,0.022958333,0.243367074,0.768090519,0.175470733
4122,ibr44,3000,0,6,7.5,0.683863335,0.391253644,0.434054039,0.022866667,0.311990191,0.775336843,0.17843619
4123,ibr44,3000,0,7,8.2,0.616517158,0.426037196,0.302235539,0.04535061,0.163048283,0.308703851,0.054542788
4124,ibr44,3000,0,8,8.5,0.703938182,0.490247453,0.307999034,0.032323529,0.196758403,0.447398926,0.097366784
4125,ibr44,3000,0,9,8.1,0.644938196,0.472175141,0.263990025,0.047515432,0.155368264,0.370759013,0.070155883
4126,ibr44,3000,25,0,8.2,0.71661868,0.553576642,0.222696936,0.040792683,0.12337906,0.411209972,0.082036325
4127,ibr44,3000,25,1,8,0.662601969,0.466284075,0.292170463,0.038453125,0.212156576,0.197540132,0.039016611
4128,ibr44,3000,25,2,9,0.673329104,0.492559524,0.260842709,0.037930556,0.151637714,0.128201422,0.026231618
4129,ibr44,3000,25,3,8.3,0.673818971,0.46230441,0.313611597,0.034608434,0.190772704,0.438852791,0.085607837
4130,ibr44,3000,25,4,8.7,0.632251677,0.465260197,0.245416479,0.039425287,0.171065362,0.146269672,0.018965328
4131,ibr44,3000,25,5,8.4,0.73670585,0.474474474,0.359988303,0.021056548,0.239072324,0.737210274,0.17253387
4132,ibr44,3000,25,6,8.2,0.650131554,0.40298103,0.370155729,0.035990854,0.251782338,0.403594788,0.059166268
4133,ibr44,3000,25,7,8.4,0.736850769,0.554815864,0.243990847,0.039315476,0.137552902,0.341702688,0.073070361
4134,ibr44,3000,25,8,8.8,0.770077153,0.549273256,0.286695281,0.026207386,0.180866,0.73775375,0.173089112
4135,ibr44,3000,25,9,7.6,0.590764452,0.394452555,0.321939449,0.042927632,0.214994918,0.283065459,0.042593789
4136,ibr44,3000,50,0,8.4,0.670937782,0.476621418,0.275635395,0.034449405,0.167555164,0.266128674,0.045196518
4137,ibr44,3000,50,1,8.4,0.685046525,0.417800289,0.388837294,0.02827381,0.242947865,0.647867483,0.143511014
4138,ibr44,3000,50,2,8.7,0.687242798,0.450712251,0.332010495,0.033146552,0.214428899,0.335575579,0.06377498
4139,ibr44,3000,50,3,7.8,0.723410827,0.526388889,0.27894286,0.034823718,0.182513447,0.597626345,0.132440641
4140,ibr44,3000,50,4,8.3,0.670310142,0.46241033,0.3049392,0.04253012,0.179180515,0.365112,0.074001236
4141,ibr44,3000,50,5,8.3,0.73261742,0.538505747,0.268131627,0.035903614,0.147553786,0.572953899,0.122159372
4142,ibr44,3000,50,6,8,0.681490698,0.434121123,0.356508287,0.0245625,0.262234044,0.611598522,0.121179057
4143,ibr44,3000,50,7,8.6,0.65782206,0.483588317,0.259716032,0.051555233,0.136200449,0.21521294,0.037464103
4144,ibr44,3000,50,8,8.8,0.683181976,0.479324324,0.289677172,0.038764205,0.169804766,0.254900056,0.048678916
4145,ibr44,3000,50,9,8.4,0.705491201,0.516716418,0.262114728,0.027752976,0.201007044,0.517801308,0.102842266
4146,ibr44,3000,75,0,8.1,0.6911764,0.478328612,0.304688229,0.037268519,0.172017342,0.462756551,0.097435654
4147,ibr44,3000,75,1,9.1,0.704973656,0.493837535,0.302947895,0.035247253,0.180133286,0.419476663,0.089856596
4148,ibr44,3000,75,2,8.3,0.67242703,0.447674419,0.335922699,0.027876506,0.246939433,0.57299911,0.118918284
4149,ibr44,3000,75,3,8.4,0.7085196,0.469034091,0.336084078,0.029449405,0.224814463,0.301916119,0.04878996
4150,ibr44,3000,75,4,8.2,0.684127262,0.415220484,0.400296566,0.020762195,0.307781556,0.771553007,0.177040393
4151,ibr44,3000,75,5,8.4,0.730307515,0.481512605,0.342305077,0.023258929,0.236538516,0.48002812,0.109083294
4152,ibr44,3000,75,6,7.7,0.632032651,0.455954089,0.257062278,0.044025974,0.155892999,0.138449164,0.006017948
4153,ibr44,3000,75,7,8.9,0.737677551,0.523305085,0.292114968,0.025983146,0.19225839,0.472225887,0.096314491
4154,ibr44,3000,75,8,8.6,0.734182923,0.516973126,0.2944577,0.031686047,0.174129509,0.541852775,0.116229679
4155,ibr44,3000,75,9,8.9,0.714111882,0.509821429,0.282889342,0.029030899,0.179256366,0.237382402,0.049461947
4156,ibr44,3000,100,0,8.3,0.727455338,0.462869198,0.369216789,0.019096386,0.274652321,0.796647804,0.18842421
4157,ibr44,3000,100,1,8.9,0.684847518,0.485959885,0.289441406,0.035407303,0.174631557,0.331377812,0.062732693
4158,ibr44,3000,100,2,8.6,0.649807082,0.436233951,0.32792886,0.032020349,0.234806913,0.360962958,0.055333341
4159,ibr44,3000,100,3,7.9,0.633322741,0.415022091,0.337128626,0.037753165,0.22780838,0.077284483,0.003884183
4160,ibr44,3000,100,4,8.8,0.631308616,0.444381223,0.276349396,0.041505682,0.173092635,0.295785275,0.043908699
4161,ibr44,3000,100,5,8.5,0.659784255,0.463083451,0.295528929,0.041544118,0.166507031,0.456282918,0.092273625
4162,ibr44,3000,100,6,8,0.715953269,0.474198047,0.342790773,0.035796875,0.213575544,0.321026727,0.070115658
4163,ibr44,3000,100,7,8.4,0.680854191,0.452301255,0.337961897,0.032574405,0.208521823,0.531724947,0.112614919
4164,ibr44,3000,100,8,8.3,0.672718229,0.464628821,0.302814919,0.032605422,0.221303183,0.372954254,0.06830793
4165,ibr44,3000,100,9,8.8,0.740619597,0.518091168,0.29966664,0.028963068,0.172250396,0.572923355,0.128861933
4166,ibr45,0,0,0,7.9,0.640032575,0.610403727,0.048859553,0.073449367,0.001227869,0.028520237,0.064366879
4167,ibr45,0,0,1,8.5,0.683692837,0.634090909,0.070247433,0.071352941,0.00766416,0.000410726,-0.003819073
4168,ibr45,0,0,2,7.7,0.712781578,0.68429003,0.040502807,0.080827922,0.013657933,0.038270583,0.009171016
4169,ibr45,0,0,3,7.8,0.694191641,0.598403483,0.139968646,0.081057692,0.011583493,0.108401393,-0.001959852
4170,ibr45,0,0,4,7.8,0.650177839,0.604601227,0.065903859,0.075272436,0.023068169,0.069311774,0.027013546
4171,ibr45,0,0,5,8.2,0.602396507,0.561339422,0.068763724,0.072530488,0.017048885,0.0182365,0.132074465
4172,ibr45,0,0,6,8.9,0.682329095,0.624420402,0.08527537,0.066896067,0.024606051,0.028071922,0.009234394
4173,ibr45,0,0,7,7.7,0.670948947,0.638685015,0.047653143,0.079042208,0.021512931,0.067389468,0.026165906
4174,ibr45,0,0,8,8.5,0.634413797,0.588491446,0.067945849,0.067220588,0.010708654,0.113695797,0.001725403
4175,ibr45,0,0,9,8.5,0.634639824,0.593030794,0.066693108,0.063691176,0.010585661,0.002681504,0.006513359
4176,ibr45,0,25,0,8.1,0.662471128,0.610436137,0.076776363,0.06595679,0.019989341,0.092553573,-0.030252234
4177,ibr45,0,25,1,8.5,0.574561747,0.542419602,0.055755199,0.067926471,-0.001851243,0.005905778,-0.02429772
4178,ibr45,0,25,2,8.5,0.65548014,0.617182663,0.05788795,0.0675,0.014093043,0.090876057,0.106008634
4179,ibr45,0,25,3,7.8,0.653251557,0.59892638,0.079996448,0.072580128,0.020615899,0.034518863,0.016552992
4180,ibr45,0,25,4,8.7,0.603542925,0.56651446,0.06007882,0.071724138,0.016809414,0.044908204,-0.038669426
4181,ibr45,0,25,5,8.3,0.683226249,0.628654971,0.079719405,0.075572289,0.021327942,0.035638206,0.001819441
4182,ibr45,0,25,6,8.5,0.649645153,0.611700468,0.060341479,0.066911765,0.016633469,0.037929192,0.008589783
4183,ibr45,0,25,7,8.5,0.648394871,0.595524691,0.082483277,0.067838235,0.016808507,0.051149575,0.13782971
4184,ibr45,0,25,8,8.5,0.650269225,0.615919629,0.053685186,0.070029412,0.010990169,0.032773704,0.007065282
4185,ibr45,0,25,9,8.6,0.667689793,0.63650546,0.04518643,0.066351744,0.012040535,0.024199803,-0.677120611
4186,ibr45,0,50,0,7.8,0.640427648,0.608,0.053484023,0.069326923,0.013999788,0.034802632,0.033457064
4187,ibr45,0,50,1,8.5,0.643999938,0.590277778,0.082366688,0.068132353,0.030795735,0.10788585,-0.00565616
4188,ibr45,0,50,2,8,0.641767437,0.574084919,0.106840636,0.074484375,0.039586405,0.098560983,0.01884706
4189,ibr45,0,50,3,7.9,0.648803788,0.600453858,0.074648961,0.077689873,0.023546472,0.068499683,-0.018624679
4190,ibr45,0,50,4,7.9,0.715495211,0.658358209,0.082366621,0.077974684,0.015519784,0.018266893,0.005237186
4191,ibr45,0,50,5,7.9,0.626388642,0.582704403,0.073290151,0.068844937,0.00960629,0.033932271,-0.009155003
4192,ibr45,0,50,6,7.8,0.704997343,0.643609023,0.087721872,0.079038462,0.026386953,0.069757241,0.016247431
4193,ibr45,0,50,7,8.3,0.741650885,0.673088685,0.092513945,0.06496988,0.032682985,0.171069636,0.037507563
4194,ibr45,0,50,8,8.5,0.662265387,0.627830189,0.050410244,0.063838235,0.013230305,0.019136622,0.008631327
4195,ibr45,0,50,9,9,0.651818609,0.577973568,0.115733455,0.067375,0.021333973,0.034383453,0.009686127
4196,ibr45,0,75,0,7.9,0.619212983,0.549065421,0.110317798,0.062974684,0.055403647,0.19885448,0.106536984
4197,ibr45,0,75,1,8.2,0.655985652,0.593030303,0.090079071,0.06375,0.043935907,0.144186476,-0.001324638
4198,ibr45,0,75,2,8.5,0.691602957,0.630182927,0.090534727,0.06325,0.036305111,0.083964142,0.018622414
4199,ibr45,0,75,3,6.9,0.533849338,0.496879875,0.063681495,0.076485507,0.023719563,0.061475726,0.0278351
4200,ibr45,0,75,4,8.3,0.677953193,0.645327103,0.046699295,0.066069277,0.030819733,0.099761636,-0.045102007
4201,ibr45,0,75,5,8.4,0.714747809,0.622706767,0.131278566,0.060907738,0.046698717,0.184313362,0.002336593
4202,ibr45,0,75,6,8,0.694627,0.622678843,0.099894351,0.064359375,0.053929755,0.146759559,0.031756862
4203,ibr45,0,75,7,8.1,0.592202809,0.530094044,0.09435136,0.064320988,0.0467343,0.057425011,0.022403207
4204,ibr45,0,75,8,8.1,0.640257362,0.575342466,0.099681417,0.066280864,0.047887564,0.029709335,0.005797285
4205,ibr45,0,75,9,8.2,0.633349458,0.574183515,0.091629981,0.061905488,0.038472926,0.04348969,0.01183129
4206,ibr45,0,100,0,8.4,0.658815148,0.477230769,0.268746342,0.023139881,0.234610319,0.240545298,0.036637397
4207,ibr45,0,100,1,7.9,0.650622197,0.504920635,0.216259667,0.036139241,0.245233825,0.595144725,0.114007966
4208,ibr45,0,100,2,7.8,0.649191139,0.445092025,0.313013304,0.028605769,0.322460484,0.452866659,0.093866699
4209,ibr45,0,100,3,8.1,0.716951852,0.556164384,0.224944826,0.03066358,0.218790191,0.539602488,0.119686887
4210,ibr45,0,100,4,7.2,0.64227258,0.448673947,0.29570319,0.031701389,0.287370415,0.401304892,0.076313959
4211,ibr45,0,100,5,7.3,0.667057495,0.506875,0.23113644,0.039537671,0.208352138,0.12646015,0.020939737
4212,ibr45,0,100,6,7.5,0.661746582,0.45234375,0.312711582,0.025033333,0.289801807,0.535355195,0.110218971
4213,ibr45,0,100,7,8.1,0.691978982,0.472456964,0.326169118,0.021512346,0.321762147,0.407368924,0.089354816
4214,ibr45,0,100,8,8.1,0.723436769,0.507097792,0.299540863,0.020185185,0.272137181,0.823815097,0.192878705
4215,ibr45,0,100,9,8.1,0.670189771,0.476875957,0.288037517,0.025925926,0.282973054,0.486683806,0.098070887
4216,ibr45,750,0,0,8.4,0.719118361,0.667601246,0.073203903,0.066145833,0.01172163,0.056832692,-0.030673507
4217,ibr45,750,0,1,7.4,0.618667628,0.582817337,0.055501551,0.080675676,0.021530063,0.01670809,0.00615064
4218,ibr45,750,0,2,7.7,0.603406343,0.564037855,0.057728623,0.073084416,0.011329796,0.061946973,0.031497323
4219,ibr45,750,0,3,8.5,0.734558679,0.671186441,0.085026287,0.067897059,0.022117505,0.033102932,0.010411445
4220,ibr45,750,0,4,8.3,0.618997822,0.581748466,0.061477223,0.073614458,0.011768829,0.022340028,0.003022995
4221,ibr45,750,0,5,7.9,0.67940805,0.632352941,0.070320616,0.07431962,0.029355362,0.07837569,0.017228319
4222,ibr45,750,0,6,8.5,0.699829913,0.670422535,0.043520198,0.065573529,0.008812947,0.072821419,0.001402666
4223,ibr45,750,0,7,7.8,0.588757358,0.561755486,0.044966979,0.075801282,0.026522373,0.059324912,-0.040083236
4224,ibr45,750,0,8,8.1,0.671633636,0.624024961,0.06691008,0.066280864,0.017826787,0.129598122,-0.00401936
4225,ibr45,750,0,9,8.1,0.638409537,0.586328725,0.085104768,0.07316358,0.022330102,0.07216848,-0.025117694
4226,ibr45,750,25,0,8.5,0.655379817,0.608656716,0.074636983,0.069470588,0.018621078,0.038622409,0.014250956
4227,ibr45,750,25,1,8.5,0.706042704,0.646500778,0.083016721,0.066132353,0.015724223,0.038721713,0.0112846
4228,ibr45,750,25,2,7.9,0.627463515,0.59309816,0.059752242,0.072674051,0.003425872,0.027437419,0.024794545
4229,ibr45,750,25,3,9,0.731348086,0.675422427,0.078956,0.062638889,0.020452734,0.068093323,0.016163266
4230,ibr45,750,25,4,8.3,0.641255787,0.613707165,0.0459194,0.070707831,0.004489283,0.062825749,-0.000198416
4231,ibr45,750,25,5,8.6,0.72959644,0.684283513,0.062635675,0.066656977,0.013829594,0.056216845,-0.000102152
4232,ibr45,750,25,6,7.6,0.605470566,0.572006221,0.057726378,0.077483553,0.027620121,0.032265983,0.009513421
4233,ibr45,750,25,7,8.3,0.669887055,0.62503864,0.066321909,0.069533133,0.021862785,0.067405333,0.011887066
4234,ibr45,750,25,8,8.3,0.700617688,0.640212443,0.084802293,0.06498494,0.031905621,0.033823561,0.010702802
4235,ibr45,750,25,9,7.9,0.641256534,0.596518987,0.064695671,0.068939873,0.03123188,0.140968629,0.191631071
