"","land","barr","mort","mcrun","meann","ngen","m"
"1485","ibr24","3000","075","4","798.1","500","0"
"1486","ibr24","3000","075","5","797.9","500","0"
"1487","ibr24","3000","075","6","797.9","500","0"
"1488","ibr24","3000","075","7","797.9","500","0"
"1489","ibr24","3000","075","8","798.1","500","0"
"1490","ibr24","3000","075","9","798.1","500","0"
"1491","ibr24","3000","100","0","798","500","0"
"1492","ibr24","3000","100","1","797.8","500","0"
"1493","ibr24","3000","100","2","798.1","500","0"
"1494","ibr24","3000","100","3","797.9","500","0"
"1495","ibr24","3000","100","4","798.1","500","0"
"1496","ibr24","3000","100","5","798","500","0"
"1497","ibr24","3000","100","6","797.6","500","0"
"1498","ibr24","3000","100","7","798","500","0"
"1499","ibr24","3000","100","8","797.9","500","0"
"1500","ibr24","3000","100","9","798.1","500","0"
"1501","ibr25","0000","000","0","797.6","500","0.0383194333733058"
"1502","ibr25","0000","000","1","797.4","500","0.0383560191472606"
"1503","ibr25","0000","000","2","797.7","500","0.0383945925919121"
"1504","ibr25","0000","000","3","797.5","500","0.0386691373692314"
"1505","ibr25","0000","000","4","797.8","500","0.0386278089307546"
"1506","ibr25","0000","000","5","797.5","500","0.0382818690353758"
"1507","ibr25","0000","000","6","797.6","500","0.0383256209327897"
"1508","ibr25","0000","000","7","797.8","500","0.0381616213254438"
"1509","ibr25","0000","000","8","797.6","500","0.0385766036992612"
"1510","ibr25","0000","000","9","797.3","500","0.0388171694398046"
"1511","ibr25","0000","025","0","797.6","500","0.0301865484336884"
"1512","ibr25","0000","025","1","797.2","500","0.0296883110440692"
"1513","ibr25","0000","025","2","797.6","500","0.0301159017341437"
"1514","ibr25","0000","025","3","797.7","500","0.0300997281506502"
"1515","ibr25","0000","025","4","797.3","500","0.0300173069585476"
"1516","ibr25","0000","025","5","797.1","500","0.0299604056320375"
"1517","ibr25","0000","025","6","797.5","500","0.02974443575312"
"1518","ibr25","0000","025","7","797.5","500","0.0298211686322935"
"1519","ibr25","0000","025","8","797.5","500","0.0299755869803119"
"1520","ibr25","0000","025","9","797.5","500","0.0297425555229188"
"1521","ibr25","0000","050","0","797.3","500","0.0204596447399372"
"1522","ibr25","0000","050","1","797.4","500","0.02071772080163"
"1523","ibr25","0000","050","2","797","500","0.0210372895797919"
"1524","ibr25","0000","050","3","797.2","500","0.0203355181498491"
"1525","ibr25","0000","050","4","797.4","500","0.0206296697863016"
"1526","ibr25","0000","050","5","797.3","500","0.0206051951726985"
"1527","ibr25","0000","050","6","797.4","500","0.0205780782603614"
"1528","ibr25","0000","050","7","797.1","500","0.020882383802986"
"1529","ibr25","0000","050","8","796.8","500","0.0204600724204292"
"1530","ibr25","0000","050","9","797.2","500","0.0204076610031654"
"1531","ibr25","0000","075","0","796.5","500","0.0107123798166107"
"1532","ibr25","0000","075","1","796.8","500","0.0110398826896177"
"1533","ibr25","0000","075","2","796.5","500","0.0107164303075458"
"1534","ibr25","0000","075","3","796.5","500","0.0104731586524683"
"1535","ibr25","0000","075","4","796.1","500","0.0112351474673888"
"1536","ibr25","0000","075","5","796.4","500","0.0108964371600786"
"1537","ibr25","0000","075","6","796.4","500","0.0106961094058148"
"1538","ibr25","0000","075","7","796.3","500","0.0107198747106158"
"1539","ibr25","0000","075","8","796.5","500","0.0106570994836703"
"1540","ibr25","0000","075","9","796.2","500","0.0107063351840995"
"1541","ibr25","0000","100","0","793.8","500","0"
"1542","ibr25","0000","100","1","793.6","500","0"
"1543","ibr25","0000","100","2","794.2","500","0"
"1544","ibr25","0000","100","3","794.2","500","0"
"1545","ibr25","0000","100","4","793.7","500","0"
"1546","ibr25","0000","100","5","793.6","500","0"
"1547","ibr25","0000","100","6","794.5","500","0"
"1548","ibr25","0000","100","7","794","500","0"
"1549","ibr25","0000","100","8","793.9","500","0"
"1550","ibr25","0000","100","9","794.2","500","0"
"1551","ibr25","0750","000","0","797.8","500","0.0213716093985633"
"1552","ibr25","0750","000","1","797.6","500","0.0215112018603871"
"1553","ibr25","0750","000","2","797.6","500","0.0209722310688914"
"1554","ibr25","0750","000","3","797.4","500","0.02144779609694"
"1555","ibr25","0750","000","4","797.7","500","0.0217373915848798"
"1556","ibr25","0750","000","5","797.4","500","0.0216136232166152"
"1557","ibr25","0750","000","6","797.4","500","0.0212702101172244"
"1558","ibr25","0750","000","7","797.9","500","0.0215499281685527"
"1559","ibr25","0750","000","8","797.8","500","0.0216798233458679"
"1560","ibr25","0750","000","9","797.5","500","0.0216313586543814"
"1561","ibr25","0750","025","0","797.6","500","0.0165308800496397"
"1562","ibr25","0750","025","1","797.5","500","0.0166575669123858"
"1563","ibr25","0750","025","2","797.5","500","0.0167960403209863"
"1564","ibr25","0750","025","3","797.3","500","0.0162719218122282"
"1565","ibr25","0750","025","4","797.4","500","0.0166514230024963"
"1566","ibr25","0750","025","5","797.4","500","0.0165596171652222"
"1567","ibr25","0750","025","6","797.3","500","0.0168095085747228"
"1568","ibr25","0750","025","7","797.6","500","0.0168278919864325"
"1569","ibr25","0750","025","8","797.5","500","0.0164060152320113"
"1570","ibr25","0750","025","9","797.7","500","0.0165350267515148"
"1571","ibr25","0750","050","0","797.4","500","0.0116699036303487"
"1572","ibr25","0750","050","1","797.4","500","0.0114223838851488"
"1573","ibr25","0750","050","2","797.4","500","0.0113626379715187"
"1574","ibr25","0750","050","3","797.4","500","0.0117335104896551"
"1575","ibr25","0750","050","4","797.3","500","0.0112085381666508"
"1576","ibr25","0750","050","5","797.4","500","0.0117393375806772"
"1577","ibr25","0750","050","6","797.1","500","0.0116428894456278"
"1578","ibr25","0750","050","7","797.3","500","0.0113177905634508"
"1579","ibr25","0750","050","8","797.1","500","0.0114853499396498"
"1580","ibr25","0750","050","9","797.4","500","0.0114578272200143"
"1581","ibr25","0750","075","0","797.2","500","0.00603461967619145"
"1582","ibr25","0750","075","1","797.4","500","0.00595433178486661"
"1583","ibr25","0750","075","2","797.3","500","0.00604817435442272"
"1584","ibr25","0750","075","3","797.3","500","0.00557660566537668"
"1585","ibr25","0750","075","4","797.1","500","0.00587461589605714"
"1586","ibr25","0750","075","5","797.4","500","0.0058474371963197"
"1587","ibr25","0750","075","6","797","500","0.00601768375149745"
"1588","ibr25","0750","075","7","797.1","500","0.0059415244655793"
"1589","ibr25","0750","075","8","797.2","500","0.00600859868050333"
"1590","ibr25","0750","075","9","797","500","0.00596999350154629"
"1591","ibr25","0750","100","0","796.8","500","0"
"1592","ibr25","0750","100","1","796.6","500","0"
"1593","ibr25","0750","100","2","796.9","500","0"
"1594","ibr25","0750","100","3","796.8","500","0"
"1595","ibr25","0750","100","4","796.3","500","0"
"1596","ibr25","0750","100","5","796.9","500","0"
"1597","ibr25","0750","100","6","796.7","500","0"
"1598","ibr25","0750","100","7","796.7","500","0"
"1599","ibr25","0750","100","8","796.5","500","0"
"1600","ibr25","0750","100","9","796.7","500","0"
"1601","ibr25","1500","000","0","797.6","500","0.00803435844151339"
"1602","ibr25","1500","000","1","797.6","500","0.0077058472236424"
"1603","ibr25","1500","000","2","797.6","500","0.00788766621324853"
"1604","ibr25","1500","000","3","797.3","500","0.00781614979608036"
"1605","ibr25","1500","000","4","797.7","500","0.00772253164511299"
"1606","ibr25","1500","000","5","797.3","500","0.00789951214942143"
"1607","ibr25","1500","000","6","797.7","500","0.00758951309797555"
"1608","ibr25","1500","000","7","797.4","500","0.00788893218429047"
"1609","ibr25","1500","000","8","797.6","500","0.0079812051836393"
"1610","ibr25","1500","000","9","797.8","500","0.00753160414140048"
"1611","ibr25","1500","025","0","797.5","500","0.005971500153062"
"1612","ibr25","1500","025","1","797.4","500","0.0058086469955514"
"1613","ibr25","1500","025","2","797.5","500","0.00584039384552712"
"1614","ibr25","1500","025","3","797.3","500","0.00593804931554355"
"1615","ibr25","1500","025","4","797.5","500","0.00600414143163294"
"1616","ibr25","1500","025","5","797.4","500","0.0059795970365372"
"1617","ibr25","1500","025","6","797.5","500","0.00613474697368896"
"1618","ibr25","1500","025","7","797.5","500","0.005881886412077"
"1619","ibr25","1500","025","8","797.4","500","0.0061044500902825"
"1620","ibr25","1500","025","9","797.4","500","0.00608195720786979"
"1621","ibr25","1500","050","0","797.2","500","0.00409940476965789"
"1622","ibr25","1500","050","1","797.7","500","0.00414514910353145"
"1623","ibr25","1500","050","2","797.6","500","0.00406055392376923"
"1624","ibr25","1500","050","3","797","500","0.00385451512246589"
"1625","ibr25","1500","050","4","797.2","500","0.00399588624921647"
"1626","ibr25","1500","050","5","797.3","500","0.00417689560474704"
"1627","ibr25","1500","050","6","797.2","500","0.00407725421345857"
"1628","ibr25","1500","050","7","797.4","500","0.00411529543419079"
"1629","ibr25","1500","050","8","797.5","500","0.00393035695574501"
"1630","ibr25","1500","050","9","797.4","500","0.00409631307353153"
"1631","ibr25","1500","075","0","797.4","500","0.00216479594213911"
"1632","ibr25","1500","075","1","797.2","500","0.0021779119361956"
"1633","ibr25","1500","075","2","797.7","500","0.00208356074326198"
"1634","ibr25","1500","075","3","797.3","500","0.00210170219792072"
"1635","ibr25","1500","075","4","797.6","500","0.00215163593593612"
"1636","ibr25","1500","075","5","797","500","0.00211799386561261"
"1637","ibr25","1500","075","6","797","500","0.00218805471863962"
"1638","ibr25","1500","075","7","797.5","500","0.00214192514486252"
"1639","ibr25","1500","075","8","797.4","500","0.00211215868734777"
"1640","ibr25","1500","075","9","797.3","500","0.00207499851582223"
"1641","ibr25","1500","100","0","797","500","0"
"1642","ibr25","1500","100","1","797.4","500","0"
"1643","ibr25","1500","100","2","797.1","500","0"
"1644","ibr25","1500","100","3","797.3","500","0"
"1645","ibr25","1500","100","4","797.3","500","0"
"1646","ibr25","1500","100","5","797.3","500","0"
"1647","ibr25","1500","100","6","797","500","0"
"1648","ibr25","1500","100","7","797.3","500","0"
"1649","ibr25","1500","100","8","797.2","500","0"
"1650","ibr25","1500","100","9","797.5","500","0"
"1651","ibr25","2250","000","0","797.3","500","0.00114903648941296"
"1652","ibr25","2250","000","1","797.2","500","0.00114687010064467"
"1653","ibr25","2250","000","2","797.5","500","0.00116145072377025"
"1654","ibr25","2250","000","3","797.3","500","0.00112642960292236"
"1655","ibr25","2250","000","4","797.2","500","0.0011165845809016"
"1656","ibr25","2250","000","5","797.4","500","0.00119863078042438"
"1657","ibr25","2250","000","6","797.5","500","0.0011762409215371"
"1658","ibr25","2250","000","7","797.1","500","0.0011492063616602"
"1659","ibr25","2250","000","8","796.9","500","0.00117410099902417"
"1660","ibr25","2250","000","9","797.4","500","0.00117120283328307"
"1661","ibr25","2250","025","0","797.3","500","0.000972913861762579"
"1662","ibr25","2250","025","1","797.6","500","0.000860368159489587"
"1663","ibr25","2250","025","2","797.5","500","0.000819928850625032"
"1664","ibr25","2250","025","3","797.4","500","0.000865250315768715"
"1665","ibr25","2250","025","4","797.4","500","0.000912998216752687"
"1666","ibr25","2250","025","5","797.1","500","0.000956018150032054"
"1667","ibr25","2250","025","6","797.1","500","0.000838217774648777"
"1668","ibr25","2250","025","7","797.3","500","0.000910825111037168"
"1669","ibr25","2250","025","8","797.4","500","0.000943072702941086"
"1670","ibr25","2250","025","9","797.4","500","0.000915641236896656"
"1671","ibr25","2250","050","0","797.4","500","0.000571971458624387"
"1672","ibr25","2250","050","1","797.2","500","0.00059705201088877"
"1673","ibr25","2250","050","2","797.4","500","0.000571547667961583"
"1674","ibr25","2250","050","3","797.2","500","0.00062990342104496"
"1675","ibr25","2250","050","4","797.2","500","0.000667590300356965"
"1676","ibr25","2250","050","5","797.4","500","0.00057693702842843"
"1677","ibr25","2250","050","6","797.7","500","0.000674199329069771"
"1678","ibr25","2250","050","7","797.4","500","0.000602021906194367"
"1679","ibr25","2250","050","8","797.3","500","0.000564566568112244"
"1680","ibr25","2250","050","9","797.2","500","0.000569452544056106"
"1681","ibr25","2250","075","0","797.4","500","0.00032102806742142"
"1682","ibr25","2250","075","1","797.2","500","0.000351167733539647"
"1683","ibr25","2250","075","2","797.3","500","0.000323696493516035"
"1684","ibr25","2250","075","3","797.3","500","0.00030606821657401"
"1685","ibr25","2250","075","4","797.4","500","0.000336233408763376"
"1686","ibr25","2250","075","5","797","500","0.000273646098597173"
"1687","ibr25","2250","075","6","797.3","500","0.000326056988615656"
"1688","ibr25","2250","075","7","797.3","500","0.000371451031440399"
"1689","ibr25","2250","075","8","797.2","500","0.000288670736989515"
"1690","ibr25","2250","075","9","797.5","500","0.000288238691888643"
"1691","ibr25","2250","100","0","797.4","500","0"
"1692","ibr25","2250","100","1","797.7","500","0"
"1693","ibr25","2250","100","2","797.2","500","0"
"1694","ibr25","2250","100","3","797.2","500","0"
"1695","ibr25","2250","100","4","797.2","500","0"
"1696","ibr25","2250","100","5","797.2","500","0"
"1697","ibr25","2250","100","6","797.4","500","0"
"1698","ibr25","2250","100","7","797.2","500","0"
"1699","ibr25","2250","100","8","797.5","500","0"
"1700","ibr25","2250","100","9","797.3","500","0"
"1701","ibr25","3000","000","0","797.6","500","0"
"1702","ibr25","3000","000","1","797.5","500","0"
"1703","ibr25","3000","000","2","797.4","500","0"
"1704","ibr25","3000","000","3","797.6","500","0"
"1705","ibr25","3000","000","4","797.2","500","0"
"1706","ibr25","3000","000","5","797.5","500","0"
"1707","ibr25","3000","000","6","797","500","0"
"1708","ibr25","3000","000","7","797.4","500","0"
"1709","ibr25","3000","000","8","797.5","500","0"
"1710","ibr25","3000","000","9","797.4","500","0"
"1711","ibr25","3000","025","0","797.2","500","0"
"1712","ibr25","3000","025","1","797.5","500","0"
"1713","ibr25","3000","025","2","797.6","500","0"
"1714","ibr25","3000","025","3","797.5","500","0"
"1715","ibr25","3000","025","4","797.3","500","0"
"1716","ibr25","3000","025","5","797.4","500","0"
"1717","ibr25","3000","025","6","797.1","500","0"
"1718","ibr25","3000","025","7","797.2","500","0"
"1719","ibr25","3000","025","8","797.4","500","0"
"1720","ibr25","3000","025","9","797.1","500","0"
"1721","ibr25","3000","050","0","797.1","500","0"
"1722","ibr25","3000","050","1","797.6","500","0"
"1723","ibr25","3000","050","2","797.1","500","0"
"1724","ibr25","3000","050","3","797.5","500","0"
"1725","ibr25","3000","050","4","797.5","500","0"
"1726","ibr25","3000","050","5","797.7","500","0"
"1727","ibr25","3000","050","6","797.6","500","0"
"1728","ibr25","3000","050","7","797.8","500","0"
"1729","ibr25","3000","050","8","797.6","500","0"
"1730","ibr25","3000","050","9","797.3","500","0"
"1731","ibr25","3000","075","0","797.5","500","0"
"1732","ibr25","3000","075","1","797.3","500","0"
"1733","ibr25","3000","075","2","797.3","500","0"
"1734","ibr25","3000","075","3","797.6","500","0"
"1735","ibr25","3000","075","4","797","500","0"
"1736","ibr25","3000","075","5","797.5","500","0"
"1737","ibr25","3000","075","6","797.6","500","0"
"1738","ibr25","3000","075","7","797.4","500","0"
"1739","ibr25","3000","075","8","797.2","500","0"
"1740","ibr25","3000","075","9","797.3","500","0"
"1741","ibr25","3000","100","0","797.3","500","0"
"1742","ibr25","3000","100","1","797.6","500","0"
"1743","ibr25","3000","100","2","797.1","500","0"
"1744","ibr25","3000","100","3","797.5","500","0"
